 Database, Animal ID, Site, Mouse strain,Genotype, Gender, Age (months), Schedule name, Schedule run date, Day
 LONPDAPP4MM, lw216a278, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20150925,2
 LONPDAPP4MM, lw216a278, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20150928,3
 LONPDAPP4MM, lw219a281, Site 1, APP-PS1,C57Bl6,Male,4, PD_Initial_Touch_Training_v3,20150918,1
 LONPDAPP4MM, lw219a281, Site 1, APP-PS1,C57Bl6,Male,4, PD_Must_Initiate_Training_v3,20150922,1
 LONPDAPP4MM, lw219a281, Site 1, APP-PS1,C57Bl6,Male,4, PD_Must_Touch_Training_v3,20150921,1
 LONPDAPP4MM, lw219a281, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20150923,1
 LONPDAPP4MM, lw219a281, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20150924,2
 LONPDAPP4MM, lw219a281, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20150925,3
 LONPDAPP4MM, lw220a282, Site 1, APP-PS1,C57Bl6,Male,4, PD_Initial_Touch_Training_v3,20150918,1
 LONPDAPP4MM, lw220a282, Site 1, APP-PS1,C57Bl6,Male,4, PD_Must_Initiate_Training_v3,20150922,1
 LONPDAPP4MM, lw220a282, Site 1, APP-PS1,C57Bl6,Male,4, PD_Must_Touch_Training_v3,20150921,1
 LONPDAPP4MM, lw220a282, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20150923,1
 LONPDAPP4MM, lw220a282, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20150924,2
 LONPDAPP4MM, lw220a282, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20150925,3
 LONPDAPP4MM, lw223a285, Site 1, APP-PS1,C57Bl6,Male,4, PD_Initial_Touch_Training_v3,20150918,1
 LONPDAPP4MM, lw223a285, Site 1, APP-PS1,C57Bl6,Male,4, PD_Must_Initiate_Training_v3,20150922,1
 LONPDAPP4MM, lw223a285, Site 1, APP-PS1,C57Bl6,Male,4, PD_Must_Touch_Training_v3,20150921,1
 LONPDAPP4MM, lw223a285, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20150923,1
 LONPDAPP4MM, lw223a285, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20150924,2
 LONPDAPP4MM, lw223a285, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20150925,3
 LONPD3XTG3MM,lw53x105, Site 1, 3xTG-AD,B6129SF2/J ,Male,4,PD_Punish_Incorrect_Training_v3,20141006,2
 LONPD3XTG3MM,lw53x105, Site 1, 3xTG-AD,B6129SF2/J ,Male,4,PD_Punish_Incorrect_Training_v3,20141003,1
 LONPD3XTG3MM,lt62x123, Site 1, 3xTG-AD,B6129SF2/J ,Male,4,PD_Punish_Incorrect_Training_v3,20141008,2
 LONPD3XTG3MM,lt62x123, Site 1, 3xTG-AD,B6129SF2/J ,Male,4,PD_Punish_Incorrect_Training_v3,20141007,1
 LON5CAPP4MM, lt218a280, Site 1, APP-PS1, APPPS1,Male,4, PD_Initial_Touch_Training_v3,20150921,1
 LON5CAPP4MM, lt218a280, Site 1, APP-PS1, APPPS1,Male,4, PD_Must_Initiate_Training_v3,20150923,1
 LON5CAPP4MM, lt218a280, Site 1, APP-PS1, APPPS1,Male,4, PD_Must_Touch_Training_v3,20150922,1
 LON5CAPP4MM, lt218a280, Site 1, APP-PS1, APPPS1,Male,4, PD_Punish_Incorrect_Training_v3,20150924,1
 LON5CAPP4MM, lt218a280, Site 1, APP-PS1, APPPS1,Male,4, PD_Punish_Incorrect_Training_v3,20150925,1
 LONPDAPP4MM, lt378a440, Site 1, APP-PS1, APPPS1,Male,4, PD_Initial_Touch_Training_v3,20160418,1
 LONPDAPP4MM, lt378a440, Site 1, APP-PS1, APPPS1,Male,4, PD_Must_Initiate_Training_v3,20160420,1
 LONPDAPP4MM, lt378a440, Site 1, APP-PS1, APPPS1,Male,4, PD_Must_Touch_Training_v3,20160419,1
 LONPDAPP4MM, lt378a440, Site 1, APP-PS1, APPPS1,Male,4, PD_Punish_Incorrect_Training_v3,20160422,1
 LONPDAPP4MM, lt378a440, Site 1, APP-PS1, APPPS1,Male,4, PD_Punish_Incorrect_Training_v3,20160425,2
 LONPDAPP4MM, lt381a443, Site 1, APP-PS1, APPPS1,Male,4, PD_Initial_Touch_Training_v3,20160418,1
 LONPDAPP4MM, lt381a443, Site 1, APP-PS1, APPPS1,Male,4, PD_Must_Initiate_Training_v3,20160420,1
 LONPDAPP4MM, lt381a443, Site 1, APP-PS1, APPPS1,Male,4, PD_Must_Touch_Training_v3,20160419,1
 LONPDAPP4MM, lt381a443, Site 1, APP-PS1, APPPS1,Male,4, PD_Punish_Incorrect_Training_v3,20160422,1
 LONPDAPP4MM, lt381a443, Site 1, APP-PS1, APPPS1,Male,4, PD_Punish_Incorrect_Training_v3,20160425,2
 LONPD5FAD3MM, lt382a444, Site 1, APP-PS1, APPPS1,Male,4, PD_Initial_Touch_Training_v3,20160307,1
 LONPD5FAD3MM, lt382a444, Site 1, APP-PS1, APPPS1,Male,4, PD_Must_Initiate_Training_v3,20160309,1
 LONPD5FAD3MM, lt382a444, Site 1, APP-PS1, APPPS1,Male,4, PD_Must_Touch_Training_v3,20160308,1
 LONPD5FAD3MM, lt382a444, Site 1, APP-PS1, APPPS1,Male,4, PD_Punish_Incorrect_Training_v3,20160310,1
 LONPD5FAD3MM, lt382a444, Site 1, APP-PS1, APPPS1,Male,4, PD_Punish_Incorrect_Training_v3,20160311,2
 LONPDAPP4MM, lw379a441, Site 1, APP-PS1,C57Bl6,Male,4, PD_Initial_Touch_Training_v3,20160418,1
 LONPDAPP4MM, lw379a441, Site 1, APP-PS1,C57Bl6,Male,4, PD_Must_Initiate_Training_v3,20160420,1
 LONPDAPP4MM, lw379a441, Site 1, APP-PS1,C57Bl6,Male,4, PD_Must_Touch_Training_v3,20160419,1
 LONPDAPP4MM, lw379a441, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20160422,1
 LONPDAPP4MM, lw379a441, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20160425,2
 LONPDAPP4MM, lw379a441, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20160426,3
 LONPDAPP4MM, lw383a445, Site 1, APP-PS1,C57Bl6,Male,4, PD_Initial_Touch_Training_v3,20160418,1
 LONPDAPP4MM, lw383a445, Site 1, APP-PS1,C57Bl6,Male,4, PD_Must_Initiate_Training_v3,20160420,1
 LONPDAPP4MM, lw383a445, Site 1, APP-PS1,C57Bl6,Male,4, PD_Must_Touch_Training_v3,20160419,1
 LONPDAPP4MM, lw383a445, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20160422,1
 LONPDAPP4MM, lw383a445, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20160425,2
 LONPDAPP4MM, lw383a445, Site 1, APP-PS1,C57Bl6,Male,4, PD_Punish_Incorrect_Training_v3,20160426,3
